timestamp,main_state_changes,main_state
69000,0,0
570000,0,0
1077000,0,0
1583000,0,0
2094000,0,0
2603000,0,0
2760000,0,0
3266000,0,0
3774000,0,0
4279000,0,0
4783000,0,0
5284000,0,0
5784000,0,0
6294000,0,0
6799000,0,0
7309000,0,0
7810000,0,0
8316000,0,0
8819000,0,0
9330000,0,0
9835000,0,0
10340000,0,0
10846000,0,0
11014000,1,4
11519000,1,4
12030000,1,4
12532000,1,4
13039000,1,4
13546000,1,4
14053000,1,4
14501000,1,4
15005000,1,4
15225000,1,4
15333000,2,7
15833000,2,7
16336000,2,7
16845000,2,7
17350000,2,7
17860000,2,7
18363000,2,7
18867000,2,7
18890000,2,7
19390000,2,7
19890000,2,7
20394000,2,7
20902000,2,7
21407000,2,7
21907000,2,7
22411000,2,7
22921000,2,7
23432000,2,7
23898000,2,7
23910000,2,7
24421000,2,7
24931000,2,7
25439000,2,7
25939000,2,7
26439000,2,7
26949000,2,7
27456000,2,7
27964000,2,7
28467000,2,7
28977000,2,7
29479000,2,7
29983000,2,7
30484000,2,7
30986000,2,7
31497000,2,7
32007000,2,7
32519000,2,7
33020000,2,7
33528000,2,7
34031000,2,7
34532000,2,7
35036000,2,7
35546000,2,7
36055000,2,7
36558000,2,7
37061000,2,7
37575000,2,7
38082000,2,7
38584000,2,7
38933000,2,7
39437000,2,7
39944000,2,7
40452000,2,7
40961000,2,7
41471000,2,7
41975000,2,7
42484000,2,7
42994000,2,7
43497000,2,7
43998000,2,7
44507000,2,7
45007000,2,7
45514000,2,7
46019000,2,7
46530000,2,7
47031000,2,7
47535000,2,7
47861000,2,7
48365000,2,7
48377000,2,7
