timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
4981000,-0.0001240163,0.005929312,-5.9194863e-05,0.0,0.0,-0.0
4985000,-7.7469296e-05,0.0058622165,-5.3197145e-05,0.0,0.0,-0.0
5001000,-0.00031446823,0.0059264703,-2.3625791e-05,0.0,0.0,-0.0
5017000,-0.00039980846,0.0061221723,-1.3540499e-05,0.0,0.0,-0.0
5038000,-0.00020564526,0.0062380284,-9.615906e-06,0.0,0.0,-0.0
5058000,2.9943874e-05,0.0060936753,-7.4384734e-05,0.0,0.0,-0.0
5082000,-0.0002583248,0.0059205075,3.0692667e-05,0.0,0.0,-0.0
5102000,-0.00032975205,0.005718486,-2.1588523e-05,0.0,0.0,-0.0
5118000,-0.0006049416,0.0058903215,3.7938822e-05,0.0,0.0,-0.0
5138000,-0.00082125,0.006010811,1.2021512e-05,0.0,0.0,-0.0
5158000,-0.0006710809,0.00596004,-7.8231096e-08,0.0,0.0,-0.0
5182000,-0.00055907,0.0060741017,-1.7615035e-05,0.0,0.0,-0.0
5198000,-0.0005723175,0.0056826957,-2.4750363e-05,0.0,0.0,-0.0
5222000,-0.00082176307,0.0055155735,9.139022e-05,0.0,0.0,-0.0
5243000,-0.0008639087,0.005768083,7.064594e-05,0.0,0.0,-0.0
5263000,-0.0013463298,0.0062992615,-3.838539e-05,0.0,0.0,-0.0
5284000,-0.001294191,0.0054949457,-2.5099143e-06,0.0,0.0,-0.0
5300000,-0.0016140947,0.0053303572,6.1466824e-05,0.0,0.0,-0.0
5320000,-0.001468677,0.0052207215,6.141793e-05,0.0,0.0,-0.0
5340000,-0.0010844679,0.004840676,2.1448359e-05,0.0,0.0,-0.0
5360000,-0.00074861775,0.0049045244,7.27484e-05,0.0,0.0,-0.0
5380000,-0.00035031512,0.004844063,-1.1477154e-05,0.0,0.0,-0.0
5397000,-0.00092288415,0.0045605954,3.1934585e-05,0.0,0.0,-0.0
5422000,-0.001088041,0.004465904,6.202748e-05,0.0,0.0,-0.0
5442000,-0.001575962,0.0043988787,7.976638e-05,0.0,0.0,-0.0
5462000,-0.0014064886,0.004250671,-3.4565106e-05,0.0,0.0,-0.0
5478000,-0.0017271413,0.004579256,1.6232952e-05,0.0,0.0,-0.0
5498000,-0.0019398617,0.0050019124,2.3694243e-05,0.0,0.0,-0.0
5522000,-0.0024598225,0.00435108,-4.552398e-05,0.0,0.0,-0.0
5538000,-0.0021279724,0.0042545763,3.88287e-05,0.0,0.0,-0.0
5558000,-0.0021034204,0.0041721445,1.0525342e-05,0.0,0.0,-0.0
5578000,-0.002439179,0.0035996214,-4.65801e-05,0.0,0.0,-0.0
5598000,-0.0024846613,0.0039353454,-4.1400548e-05,0.0,0.0,-0.0
5618000,-0.002710753,0.0039258045,-5.58733e-05,0.0,0.0,-0.0
5642000,-0.0021433828,0.0036409902,-9.041233e-05,0.0,0.0,-0.0
5658000,-0.0021276185,0.0031520566,-2.6846305e-05,0.0,0.0,-0.0
5682000,-0.0022824928,0.002900811,-2.0144507e-06,0.0,0.0,-0.0
5699000,-0.0022798688,0.0025481768,-5.3832773e-05,0.0,0.0,-0.0
5719000,-0.0023270224,0.0027075883,1.2523495e-05,0.0,0.0,-0.0
5739000,-0.003021471,0.0033619618,-3.8962346e-05,0.0,0.0,-0.0
5759000,-0.0026167394,0.0035394551,7.3602423e-06,0.0,0.0,-0.0
5779000,-0.0026174232,0.003632172,8.194707e-06,0.0,0.0,-0.0
5803000,-0.0024447697,0.0028494564,-3.4659635e-05,0.0,0.0,-0.0
5823000,-0.0025478841,0.0022997458,-4.6459492e-05,0.0,0.0,-0.0
5843000,-0.0025155959,0.0025028416,-7.715542e-06,0.0,0.0,-0.0
5857000,-0.0019923614,0.0020793737,3.885478e-06,0.0,0.0,-0.0
5882000,-0.0016699277,0.0013585374,-7.663388e-05,0.0,0.0,-0.0
5898000,-0.0011882476,0.0010436818,2.5229529e-05,0.0,0.0,-0.0
5923000,-0.0013169628,0.0013037669,4.9503986e-05,0.0,0.0,-0.0
5940000,-0.0015294309,0.0016216978,-1.8944964e-05,0.0,0.0,-0.0
5960000,-0.001402721,0.0017948585,3.953604e-05,0.0,0.0,-0.0
5980000,-0.0015250432,0.0015480018,1.5215948e-05,0.0,0.0,-0.0
6000000,-0.0010710086,0.0011261316,2.10898e-05,0.0,0.0,-0.0
6020000,-0.0004344471,0.00086527766,-9.4855204e-07,0.0,0.0,-0.0
6044000,-0.00093162013,0.00072929566,-2.1451619e-05,0.0,0.0,-0.0
6060000,-0.0013884822,0.0006251825,-6.504916e-05,0.0,0.0,-0.0
6080000,-0.0014016569,0.0007853065,4.2147003e-06,0.0,0.0,-0.0
6104000,-0.0011819256,0.00018204172,1.6849022e-05,0.0,0.0,-0.0
6120000,-0.001305,3.6324862e-05,-6.819144e-05,0.0,0.0,-0.0
6144000,-0.0012217071,-0.00062588364,-5.14891e-05,0.0,0.0,-0.0
6160000,-0.0006883616,-0.0003744979,6.923452e-06,0.0,0.0,-0.0
6184000,-0.00069228816,-0.0006492728,-6.481446e-05,0.0,0.0,-0.0
6200000,-0.00076018076,-0.0006318638,4.7310255e-05,0.0,0.0,-0.0
6224000,-0.0007023296,-0.0012022621,4.3965876e-05,0.0,0.0,-0.0
6240000,-0.00035897206,-0.0008975716,3.3932738e-06,0.0,0.0,-0.0
6264000,-8.568957e-05,-0.0011104547,2.1383166e-06,0.0,0.0,-0.0
6284000,0.00034492093,-0.0013496763,-1.3804529e-05,0.0,0.0,-0.0
6304000,0.00018980395,-0.0015996157,1.8925406e-05,0.0,0.0,-0.0
6320000,-0.00052438513,-0.0015374263,3.4763943e-05,0.0,0.0,-0.0
6340000,-0.00079733616,-0.001288972,-2.5907531e-05,0.0,0.0,-0.0
6361000,-0.0004623966,-0.0017490095,-1.8837396e-05,0.0,0.0,-0.0
6377000,-8.649903e-05,-0.0022982555,-8.44961e-05,0.0,0.0,-0.0
6401000,-3.9708742e-05,-0.0027582808,-1.6474165e-05,0.0,0.0,-0.0
6417000,-0.00016054277,-0.0028791763,1.0407995e-05,0.0,0.0,-0.0
6441000,-0.00019548209,-0.0034546356,-3.0281954e-05,0.0,0.0,-0.0
6461000,-9.265899e-05,-0.0036669697,-2.2217631e-05,0.0,0.0,-0.0
6477000,5.17489e-05,-0.0035268774,-1.932634e-05,0.0,0.0,-0.0
6497000,-0.000288324,-0.0034715808,2.0405278e-05,0.0,0.0,-0.0
6517000,-0.00023786761,-0.0033635988,-2.4033245e-05,0.0,0.0,-0.0
6537000,-0.00013656485,-0.0030100644,-1.8459279e-05,0.0,0.0,-0.0
6558000,0.0004004452,-0.002790806,-9.744661e-06,0.0,0.0,-0.0
6578000,0.0004910476,-0.0028879524,-9.161187e-06,0.0,0.0,-0.0
6598000,0.0005835679,-0.0026848451,-2.0462321e-05,0.0,0.0,-0.0
6618000,0.00066540926,-0.0026269725,-3.2905955e-05,0.0,0.0,-0.0
6638000,0.00051614735,-0.002549386,5.1361974e-05,0.0,0.0,-0.0
6658000,0.00055833586,-0.0024531763,-6.741728e-05,0.0,0.0,-0.0
6682000,0.0006742418,-0.0020097494,2.5011133e-05,0.0,0.0,-0.0
6698000,0.00086363865,-0.002012547,-1.3282988e-06,0.0,0.0,-0.0
6718000,0.00094996655,-0.0019712793,3.7554186e-05,0.0,0.0,-0.0
6743000,0.00095110544,-0.002158768,4.842179e-06,0.0,0.0,-0.0
6759000,0.000851847,-0.0024342719,1.6757753e-05,0.0,0.0,-0.0
6779000,0.0009813196,-0.0026393945,-5.491008e-05,0.0,0.0,-0.0
6799000,0.0009729017,-0.0024740044,-4.224642e-05,0.0,0.0,-0.0
6819000,0.0009398607,-0.002721307,-8.17026e-06,0.0,0.0,-0.0
6839000,0.0013813903,-0.0027862664,-5.2825548e-05,0.0,0.0,-0.0
6858000,0.0013080993,-0.0031238801,7.175421e-05,0.0,0.0,-0.0
6882000,0.0012439106,-0.0032310905,5.068723e-05,0.0,0.0,-0.0
6899000,0.0011174596,-0.0030642678,-3.339164e-05,0.0,0.0,-0.0
