timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4997000,1681212482662000,11468804,401540305,1162593674,50953,50953,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.04,0.11,0.0,0,nan,nan,0,3,0,1,10
5102000,1681212482765000,0,401540301,1162593669,50794,50794,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.01,-0.049999997,-0.02,0.0,0,nan,nan,0,3,0,1,10
6000000,1681212483665000,0,401540309,1162593668,50984,50984,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,0.049999997,0.0,0,nan,nan,0,3,0,1,10
6999000,1681212484665000,0,401540295,1162593692,51090,51090,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.02,0.12,0.0,0,nan,nan,0,3,0,1,10
7901000,1681212485565000,0,401540305,1162593682,51034,51034,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,0.03,-0.03,0.0,0,nan,nan,0,3,0,1,10
8999000,1681212486665000,0,401540309,1162593671,50775,50775,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.02,-0.13,0.0,0,nan,nan,0,3,0,1,10
10000000,1681212487665000,0,401540301,1162593681,50820,50820,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,0.04,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
10960000,1681212488625000,0,401540304,1162593689,51244,51244,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.01,-0.049999997,-0.01,0.0,0,nan,nan,0,3,0,1,10
11928000,1681212489593000,0,401540304,1162593677,51184,51184,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.03,-0.14,0.0,0,nan,nan,0,3,0,1,10
12930000,1681212490593000,0,401540309,1162593683,50944,50944,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.01,-0.07,0.0,0,nan,nan,0,3,0,1,10
