timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
6713000,0.0,0.0,51.268253,0.0,0.0,0.0,0.0,1,0,0,0
12024000,40.15403072475436,116.25936855438776,51.287586,0.14730597,0.132104,-0.019333756,-0.00353819,1,1,1,0
15291000,40.15403048959642,116.25936811804831,51.16638,0.121157594,0.095020466,0.10187166,-0.0035123106,1,1,1,0
24801000,40.15402977059833,116.25936835969848,51.260647,0.041208655,0.11555778,0.0076053063,-0.0042089373,1,1,1,0
27036000,40.15402977059833,116.25936835969848,51.260647,0.041208655,0.11555778,0.0076053063,-0.011317355,1,1,1,0
39333000,40.15402977059833,116.25936835969848,51.260647,0.041208655,0.11555778,0.0076053063,-0.012546153,1,1,1,0
48386000,40.15402977059833,116.25936835969848,51.260647,0.041208655,0.11555778,0.0076053063,-0.011688509,1,1,1,0
55283000,40.154029203597155,116.25936676492422,65.434975,-0.021839,-0.019978575,-14.160215,-5.824159e-05,1,1,1,0
55492000,40.15402921811997,116.25936678305295,64.29167,-0.020224137,-0.018437853,-13.016909,-0.00022325637,1,1,1,0
55600000,40.15402926993897,116.25936679175449,63.60158,-0.014462127,-0.017698329,-12.326819,-0.0001835202,1,1,1,0
55684000,40.15402932754365,116.2593668020406,62.89573,-0.008056779,-0.016824134,-11.620967,8.376184e-05,1,1,1,0
55768000,40.15402938707664,116.25936681631033,62.158012,-0.0014370123,-0.015611381,-10.883249,0.00014593976,1,1,1,0
55852000,40.154029429443135,116.2593668193465,61.43858,0.0032739267,-0.015353346,-10.163818,3.826772e-05,1,1,1,0
