timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5515000,0.0,0.0,51.28615,0.0,0.0,0.0,0.0,1,0,0,0
11111000,40.15402988972954,116.25936804558843,51.288113,0.021096963,-0.08961212,-0.0019601446,-0.0030589818,1,1,1,0
14158000,40.15402988972954,116.25936804558843,51.288113,0.021096963,-0.08961212,-0.0019601446,-0.003315824,1,1,1,0
15058000,40.15403032598547,116.25936810290933,51.221767,0.06960641,-0.08474054,0.064382836,-0.0020394176,1,1,1,0
24579000,40.15402973385967,116.25936903561814,51.353924,0.0037650242,-0.0054716715,-0.0677721,-0.0051498353,1,1,1,0
26810000,40.15402973385967,116.25936903561814,51.353924,0.0037650242,-0.0054716715,-0.0677721,-0.008624333,1,1,1,0
54052000,40.15402973385967,116.25936903561814,51.353924,0.0037650242,-0.0054716715,-0.0677721,-0.012219036,1,1,1,0
57022000,40.15402973385967,116.25936903561814,51.353924,0.0037650242,-0.0054716715,-0.0677721,0.0016865507,1,1,1,0
59910000,40.154026148690775,116.25937090713322,66.29115,-0.39488757,0.15358429,-15.00906,0.0021008237,1,1,1,0
60079000,40.15402657653523,116.25937124495404,65.54775,-0.34731343,0.18229493,-14.26566,-0.00041986583,1,1,1,0
60211000,40.15402685473303,116.25937141980708,64.79748,-0.31637925,0.19715531,-13.515386,-0.0027145992,1,1,1,0
60319000,40.15402711282514,116.25937153633792,64.064064,-0.28768072,0.20705901,-12.781969,-0.0043897214,1,1,1,0
60415000,40.15402734996891,116.25937162422831,63.31736,-0.26131153,0.21452862,-12.035268,-0.0049846997,1,1,1,0
60512000,40.15402757484104,116.25937178953728,62.54287,-0.23630689,0.22857787,-11.2607765,-0.0041385544,1,1,1,0
