timestamp,accel_device_id,gyro_device_id
72000,1310988,1310988
755000,1310988,1310988
1987000,1310996,1310996
13630000,1311004,1311004
13634000,1310996,1310996
39284000,1311004,1311004
57619000,1310988,1310988
