timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
7419000,0.0,0.0,1.0126992,0.0,0.0,0.0,0.0,1,0,0,0
11302000,40.15402963195295,116.25936799190184,0.9675848,-0.06316395,0.016309315,0.045114454,-0.0039933445,1,1,1,0
15167000,40.15403043229249,116.25936835323206,1.0419523,0.025829745,0.047017977,-0.029252967,-0.0040445942,1,1,1,0
16645000,40.15403043229249,116.25936835323206,1.0419523,0.025829745,0.047017977,-0.029252967,-0.00408763,1,1,1,0
16676000,40.15403043229249,116.25936835323206,1.0419523,0.025829745,0.047017977,-0.029252967,-0.004079684,1,1,1,0
17272000,40.15403043229249,116.25936835323206,1.0419523,0.025829745,0.047017977,-0.029252967,-0.004014515,1,1,1,0
17285000,40.15403043229249,116.25936835323206,1.0419523,0.025829745,0.047017977,-0.029252967,-0.0039833062,1,1,1,0
18061000,40.15403018804056,116.25936833839478,1.0692987,-0.0013298297,0.04575699,-0.056599468,-0.005426676,1,1,1,0
24869000,40.15403018804056,116.25936833839478,1.0692987,-0.0013298297,0.04575699,-0.056599468,-0.010326309,1,1,1,0
44236000,40.15403018804056,116.25936833839478,1.0692987,-0.0013298297,0.04575699,-0.056599468,-0.0061813314,1,1,1,0
50349000,40.15400118929366,116.25933092562089,0.86093366,-3.2258427,-3.1338737,0.14890872,-0.0005331264,1,1,1,0
