timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5526000,0.0,0.0,51.116055,0.0,0.0,0.0,0.0,1,0,0,0
11017000,40.154029877097834,116.25936782821805,51.12682,0.10864832,-0.06559205,-0.010764723,-0.0044288333,1,1,1,0
15194000,40.154030276475424,116.25936796857036,51.05656,0.15305708,-0.053663816,0.059492767,-0.0016334343,1,1,1,0
24700000,40.15402971027689,116.2593687963217,51.132954,0.09009868,0.01668495,-0.01690047,-0.005422524,1,1,1,0
26955000,40.15402971027689,116.2593687963217,51.132954,0.09009868,0.01668495,-0.01690047,-0.008595491,1,1,1,0
60054000,40.15610563854821,116.25936851349364,65.67121,230.92279,-0.0073517594,-14.555158,-0.0012339451,1,1,1,0
60126000,40.156112427784116,116.25936859527782,65.36478,231.67772,-0.00040131505,-14.248724,-0.0019673943,1,1,1,0
60198000,40.15611849178279,116.25936865486882,65.03968,232.352,0.004663037,-13.923627,-0.0028817526,1,1,1,0
60258000,40.15612353674427,116.25936869756235,64.73744,232.91298,0.008291354,-13.621386,-0.030323874,1,1,1,0
60321000,40.156128669118445,116.25936873348127,64.394356,233.48367,0.011343928,-13.278301,-3.1383834,1,1,1,0
