timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10015000,10015000,40.15403022834582,116.2593674915098,51.069973,50.907,-0.0,0.4715431,0.8148605,50.97006,2,0,1,0
10023000,10023000,40.15403022915122,116.2593674880746,51.07049,50.90752,-0.0,0.47155094,0.81486344,50.97078,2,0,1,0
11021000,11021000,40.15402989003852,116.25936781435264,51.123627,50.96682,-0.0,0.38302138,0.6776228,51.006557,2,0,1,0
12012000,12012000,40.1540300334859,116.25936812999275,51.075157,50.922558,-0.0,0.3910764,0.62661666,50.977642,2,0,1,0
13012000,13012000,40.15403047180734,116.25936890628915,51.049126,50.910816,-0.0,0.38442323,0.59789854,50.9514,2,0,1,0
14013000,14013000,40.15403047410814,116.25936847610595,51.021996,50.899643,-0.0,0.3630379,0.57545274,50.939064,2,0,1,0
15022000,15014000,40.154030271503274,116.25936793508075,51.016464,50.912323,-0.0,0.35183463,0.55853474,50.97805,2,0,1,0
16020000,16012000,40.154030216800514,116.25936807049253,51.11228,51.01778,-0.0,0.35903063,0.55334455,51.01098,2,0,1,0
17020000,17012000,40.15403060967576,116.25936836432406,51.165417,51.05685,-0.0,0.35687426,0.54619014,51.066315,2,0,1,0
18011000,18003000,40.15403076785774,116.25936777196519,51.196518,51.08342,-0.0,0.35244283,0.541645,51.092278,2,0,1,0
19022000,19014000,40.15403006477091,116.25936767375718,51.1812,51.074184,-0.0,0.34898686,0.5376362,51.08317,2,0,1,0
20022000,20014000,40.154029992755625,116.25936804079198,51.08734,50.974155,-0.0,0.34757102,0.5345944,50.9621,2,0,1,0
21011000,21003000,40.15402976725392,116.2593684137987,51.056293,50.953835,-0.0,0.3466344,0.53209454,50.98622,2,0,1,0
22011000,22003000,40.15402957060254,116.25936855357088,51.07844,50.97611,-0.0,0.3463688,0.5305537,50.964603,2,0,1,0
23022000,23014000,40.154029878342186,116.25936837450789,51.066967,50.96194,-0.0,0.34650546,0.528666,50.98665,2,0,1,0
24022000,24014000,40.15402973212289,116.25936805372737,51.087624,50.96818,-0.0,0.34627998,0.52787155,51.01408,2,0,1,0
25021000,25012000,40.15402997870226,116.259368878478,51.137123,51.012157,-0.0,0.3461943,0.5273431,51.012974,2,0,1,0
26021000,26013000,40.1540300923211,116.25936811223252,51.293053,51.14854,-0.0,0.3443964,0.52578306,51.012974,2,0,1,0
27012000,27004000,40.15402858522688,116.259368974541,52.9644,52.7963,-0.0,0.34603927,0.52547866,51.012974,2,0,1,0
28021000,28013000,40.15402907303517,116.25936897842736,55.595734,55.398148,-0.0,0.34710357,0.5248573,51.012974,2,0,1,0
29012000,29004000,40.15402918764303,116.25936876075185,58.220333,58.010975,-0.0,0.34672487,0.5247058,51.012974,2,0,1,0
30013000,30013000,40.154028515490914,116.25936787859814,61.066685,60.85017,-0.0,0.3446437,0.5240624,nan,2,0,0,0
31012000,31012000,40.15402877111389,116.25936774839529,63.86316,63.63675,-0.0,0.34545496,0.5245088,nan,2,0,0,0
32022000,32022000,40.15402893582929,116.25936812831682,65.28229,65.07589,-0.0,0.34371358,0.5230594,nan,2,0,0,0
33013000,33013000,40.15402901282239,116.25936890761412,65.78639,65.60704,-0.0,0.34423923,0.5233438,nan,2,0,0,0
34013000,34013000,40.15402897255277,116.25936878270717,65.98338,65.82161,-0.0,0.34458223,0.5239212,nan,2,0,0,0
35018000,35018000,40.154029321717005,116.25936933092866,66.07969,65.92779,-0.0,0.34483492,0.5244527,nan,2,0,0,0
36019000,36019000,40.154029307945066,116.25936893208859,66.11992,65.9867,-0.0,0.3430545,0.5237221,nan,2,0,0,0
37019000,37019000,40.15402869229237,116.25936799817292,66.098274,65.98614,-0.0,0.34436336,0.5233119,nan,2,0,0,0
38017000,38017000,40.15402933654403,116.25936790802835,66.188995,66.083725,-0.0,0.3430261,0.52268606,nan,2,0,0,0
39020000,39020000,40.154029067099565,116.25936853241082,66.15093,66.05838,-0.0,0.34796578,0.52472675,nan,2,0,0,0
40008000,40008000,40.1540685312898,116.25936840066828,66.27455,66.18174,-0.0,0.35076445,0.5260517,nan,2,0,0,0
41017000,41017000,40.15415570511318,116.25936821941916,66.256386,66.167496,-0.0,0.34425026,0.5238798,nan,2,0,0,0
42018000,42018000,40.15424594482205,116.25936895734161,66.21641,66.12411,-0.0,0.346534,0.5227236,nan,2,0,0,0
43008000,43008000,40.15433992144952,116.25936886978312,66.12391,66.02304,-0.0,0.35496867,0.5246541,nan,2,0,0,0
44007000,44007000,40.15443767323864,116.25936910843518,66.045586,65.93752,-0.0,0.35658288,0.5260376,nan,2,0,0,0
45008000,45008000,40.15453757236804,116.25936931806477,66.05502,65.942856,-0.0,0.356855,0.52758586,nan,2,0,0,0
46007000,46007000,40.154638674862944,116.25936937291505,66.05654,65.94102,-0.0,0.35651442,0.52909654,nan,2,0,0,0
47018000,47018000,40.15474168791538,116.25936932223006,66.089294,65.97341,-0.0,0.35658512,0.5296973,nan,2,0,0,0
48008000,48008000,40.15484320260163,116.25936894858874,66.096,65.98004,-0.0,0.40170515,0.5430183,nan,2,0,0,0
49017000,49017000,40.154947144053764,116.25936896168729,66.109314,65.993355,-0.0,0.5176598,0.56738514,nan,2,0,0,1
50017000,50017000,40.15505191915135,116.25936771923169,66.123505,66.00103,-0.0,0.42210937,0.5701917,nan,2,0,0,0
51017000,51017000,40.15515696135852,116.25936672760754,66.073746,65.94829,-0.0,0.37902334,0.5610728,nan,2,0,0,0
52007000,52007000,40.15526022450458,116.2593670278734,66.070015,65.945206,-0.0,0.3620424,0.5523516,nan,2,0,0,0
53008000,53008000,40.15536476625005,116.25936743610232,66.079636,65.959206,-0.0,0.35689172,0.54695916,nan,2,0,0,0
54017000,54017000,40.15547050295594,116.25936761312488,66.11535,66.00106,-0.0,0.3513823,0.5403425,nan,2,0,0,0
55008000,55008000,40.15557473018036,116.25936778121904,66.08667,65.97844,-0.0,0.35291076,0.53759545,nan,2,0,0,0
56018000,56018000,40.155681575120084,116.25936720709421,66.10121,66.00183,-0.0,0.35444745,0.5362248,nan,2,0,0,0
57017000,57017000,40.15578747841783,116.25936771389478,66.09654,66.006874,-0.0,0.35494453,0.5350259,nan,2,0,0,0
58007000,58007000,40.15589231451217,116.25936772410782,66.10898,66.03317,-0.0,0.3704306,0.5387857,nan,2,0,0,0
59017000,59017000,40.15599943362862,116.25936815303737,66.13606,66.06026,-0.0,0.45331496,0.5538798,nan,2,0,0,1
59949000,59949000,40.15609725612324,116.25936843725064,65.928696,65.88884,-0.0,0.48763508,0.5687447,nan,2,0,0,0
