timestamp,saturation_status
997000,1533
2001000,1533
3002000,1533
3996000,1533
5001000,1533
6002000,1533
7002000,1533
8000000,1533
9001000,1533
10003000,1533
11000000,1533
12000000,1533
12996000,1533
14001000,1533
15002000,1533
16000000,1533
17000000,1533
18003000,1533
19002000,1533
20002000,1533
21003000,1533
22003000,1533
23002000,1533
24002000,1
25000000,1
26001000,1
27000000,1
28001000,1
29000000,1
30001000,1
30996000,1
32002000,1
33001000,1
33997000,1
34998000,1
35999000,1
37003000,1
38001000,1
39000000,1
40000000,1
41001000,1
42002000,1
43000000,1
44003000,1
45000000,1
46003000,1
47002000,1
48000000,1
49001000,1
49997000,1
51001000,1
52003000,1
53000000,1
54001000,1
55000000,1
56002000,1
56997000,1
58003000,1
59001000,1
60002000,1533
