timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.03354102,0
5105000,0.0129906,0.021,0.03310345,0
6104000,0.017260073,0.014502227,0.026215613,0
6913000,0.01738749,0.00921271,0.023097463,0
7906000,0.01738749,0.00921271,0.023097463,1
8916000,0.01738749,0.00921271,0.023097463,1
9915000,0.0053458577,0.0105412435,0.0036671227,0
10915000,0.017679483,0.02327076,0.00547636,0
11616000,0.011450037,0.015265047,0.0051253913,0
13626000,0.028508848,0.031808898,0.014031337,0
13916000,0.014847067,0.019820696,0.014038788,0
14916000,0.016619876,0.024838595,0.010865449,0
15920000,0.014777237,0.01759431,0.0061824718,0
16521000,0.019758586,0.0008675251,0.0038613314,0
18019000,0.0072733755,0.02673697,0.016266668,0
18220000,0.0024358518,0.021199632,0.015621186,0
19920000,0.018761298,0.0013042204,0.021574447,0
20421000,0.01809302,0.0039389217,0.024558371,0
21221000,0.023043657,0.025376286,0.026905246,0
22621000,0.013540595,0.017682178,0.024041336,0
24621000,0.006009487,0.0075459345,0.0319937,0
60194000,0.006009487,0.0075459345,0.0319937,1
60294000,0.006009487,0.0075459345,0.0319937,1
