timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
6112000,0.0,0.0,51.30051,0.0,0.0,0.0,0.0,1,0,0,0
11008000,40.15402990314891,116.25936784736334,51.31968,0.055947606,0.072015546,-0.019167082,-0.004109274,1,1,1,0
15235000,40.15403005329055,116.25936772408993,51.385906,0.072642595,0.061538808,-0.08539704,-0.0026670708,1,1,1,0
16911000,40.15403005329055,116.25936772408993,51.385906,0.072642595,0.061538808,-0.08539704,-0.0031093704,1,1,1,0
24726000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.008759137,1,1,1,0
27015000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.016207391,1,1,1,0
39359000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.016142184,1,1,1,0
39638000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.01651063,1,1,1,0
51378000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,0.02959382,1,1,1,0
57606000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.03544178,1,1,1,0
58003000,40.15402997432869,116.25936691149545,51.433033,0.063862436,-0.007521808,-0.13630204,-0.03253342,1,1,1,0
60106000,40.15402520461095,116.25936968785524,66.04767,-0.46650597,0.22843492,-14.750942,0.0044624647,1,1,1,0
60238000,40.15402648430278,116.25937032468099,65.27439,-0.32421073,0.28255734,-13.977663,0.0028781937,1,1,1,0
60334000,40.15402721909192,116.25937067814766,64.553375,-0.24250591,0.3125977,-13.256646,0.0015903425,1,1,1,0
60437000,40.15402779112359,116.25937111650494,63.759224,-0.17889889,0.3498527,-12.462492,0.001396883,1,1,1,0
60521000,40.154028273368866,116.25937147342638,62.99135,-0.12527566,0.38018668,-11.69462,0.002943271,1,1,1,0
60603000,40.15402876506589,116.25937180568725,62.234116,-0.07060144,0.4084248,-10.937385,0.0062621944,1,1,1,0
60690000,40.15402943759789,116.25937226742658,61.34796,0.004180707,0.447667,-10.0512295,0.01167131,1,1,1,0
