timestamp,saturation_status
997000,1533
2000000,1533
3002000,1533
4000000,1533
5002000,1533
6001000,1533
7002000,1533
8003000,1533
9001000,1533
10002000,1533
11001000,1533
12003000,1533
13002000,1533
14003000,1529
15000000,1533
16003000,1529
17000000,1
17998000,1
18999000,1
20000000,1
20999000,1
21998000,1
23001000,1
24002000,1
25001000,1
25998000,1
27001000,1
28001000,1
29003000,1
30002000,1
30999000,1
32001000,1
33001000,1
34002000,1
35003000,1
36002000,1
36997000,1
37998000,1
39000000,1
40002000,1359
41003000,7
42002000,7
42999000,7
43996000,7
45003000,7
46001000,7
47001000,1533
