timestamp,rtl_time_s,rtl_limit_fraction
11310000,0.0,0.0
12316000,0.017041277,1.8934752e-05
13337000,0.010664597,1.1849553e-05
14346000,0.02603947,2.8932744e-05
15369000,0.004644941,5.1610455e-06
16391000,0.005153061,5.7256234e-06
17402000,0.018447101,2.0496778e-05
18415000,0.021925226,2.4361361e-05
19444000,0.0151775945,1.6863994e-05
20455000,0.086671285,9.630143e-05
21464000,0.12133227,0.00013481364
22472000,0.18258171,0.00020286857
23495000,0.15193935,0.0001688215
24519000,1.0401214,0.0011556905
25528000,3.220728,0.0035785865
26548000,5.729348,0.0063659423
27557000,8.517328,0.009463698
28578000,11.460033,0.01273337
29586000,13.585746,0.015095273
30586000,14.36715,0.0159635
31598000,14.751447,0.016390497
32619000,14.937402,0.016597113
33638000,14.979318,0.016643686
34647000,14.975548,0.016639497
35659000,15.019686,0.01668854
36667000,15.003347,0.016670385
37689000,15.007644,0.01667516
38699000,15.014425,0.016682696
39725000,12.987697,0.014430774
40755000,2.2814596,0.002534955
41764000,1.052464,0.0011694045
42773000,0.7863269,0.0008736965
43782000,0.6840404,0.0007600449
44804000,0.65292203,0.0007254689
45812000,0.62349564,0.0006927729
46825000,0.588811,0.00065423443
