timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5000000,0.0,0.0,0.03354102,0
5308000,0.0066716955,0.011899948,0.03201915,0
6311000,0.029686654,0.021306664,0.033264793,0
8311000,0.0022784804,0.014454914,0.025149833,0
8411000,0.0022556956,0.014310366,0.02467574,0
9309000,0.007859235,0.0015745701,0.01991191,0
9908000,0.0023826808,0.011965822,0.021747468,0
11909000,0.0037493275,0.0068283025,0.018361084,0
12209000,0.006057278,0.013174507,0.017393671,0
12611000,0.01876158,0.0033931085,0.01632406,0
14713000,0.01786909,0.0073186136,0.018232046,0
15304000,0.018582204,0.02225324,0.01663181,0
16304000,0.005243471,0.0012988597,0.012870332,0
17305000,0.007537868,0.008998818,0.008104838,0
18307000,0.017951315,0.025676664,0.010252756,0
19240000,0.016202312,0.008347211,0.011246859,1
19646000,0.016202312,0.008347211,0.011246859,1
60488000,0.016202312,0.008347211,0.011246859,1
60588000,0.016202312,0.008347211,0.011246859,1
