timestamp,mag_inconsistency_angle
503000,0.0
1000000,2.8762182e-05
1499000,0.0005710074
2003000,0.00033174185
2498000,1.1076448e-05
2999000,0.00074789836
3501000,0.0003153354
4003000,0.00028472848
4503000,0.0005967757
5001000,0.00030393942
5503000,0.00024323569
5999000,4.1336734e-05
6497000,0.00028134597
6999000,0.0002528807
7503000,0.00021102391
7999000,0.0004657616
8502000,0.0006923599
9002000,0.0004955617
9498000,0.00014052424
10002000,0.0008070802
10500000,4.392235e-06
11001000,0.0006827728
11500000,0.00034816907
11997000,0.0007196201
12499000,0.0004698675
13002000,0.00020748453
13500000,0.00013278594
14003000,0.00046576493
14497000,0.0003597745
14957000,0.00012866697
54885000,0.00011612195
54889000,0.00011031585
55388000,1.3999679e-06
