timestamp,speed_xy,speed_up,speed_down,want_takeoff
11190000,5.0,3.0,1.0,0
11211000,5.0,3.0,1.0,0
12189000,5.0,3.0,1.0,0
13179000,5.0,3.0,1.0,0
14189000,5.0,3.0,1.0,0
14816000,5.0,3.0,1.0,0
