timestamp,saturation_status
996000,1533
2002000,1533
3003000,1533
4001000,1533
5003000,1533
6002000,1533
7002000,1533
7997000,1533
9002000,1533
9996000,1533
11002000,1533
12000000,1533
13002000,1533
14000000,1533
15002000,1533
16002000,1533
17002000,1533
18003000,1533
19001000,1533
20003000,1529
21002000,1533
22003000,1533
23001000,1533
24003000,1533
24999000,1
26003000,1
27001000,1
28002000,1
28994000,1
30002000,1
31003000,1
32001000,1
33003000,1
34001000,1
35002000,1
36001000,1
37000000,1
38000000,1
39002000,1
40001000,3
41000000,3
42000000,3
43001000,3
43997000,3
45001000,3
46000000,3
47000000,1533
