timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
7116000,0.0,0.0,51.113617,0.0,0.0,0.0,0.0,1,0,0,0
11022000,40.1540299737372,116.2593673137259,50.93564,0.052677177,-0.22830053,0.17797726,-0.002921852,1,1,1,0
15320000,40.15403050821057,116.25936767152291,50.980812,0.1121079,-0.19789214,0.13280469,-0.0005704428,1,1,1,0
24827000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.0043479186,1,1,1,0
27176000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008446772,1,1,1,0
28302000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.009061665,1,1,1,0
29133000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008533557,1,1,1,0
29146000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008506183,1,1,1,0
40988000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008457265,1,1,1,0
41060000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008371235,1,1,1,0
41073000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008399174,1,1,1,0
41134000,40.15402969070106,116.25936870583318,51.09961,0.021204991,-0.10998839,0.014006212,-0.008377688,1,1,1,0
