timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5615000,0.0,0.0,51.102833,0.0,0.0,0.0,0.0,1,0,0,0
10998000,40.15403026377629,116.25936790643082,51.095623,0.151645,-0.05894492,0.0072097485,-0.0038810275,1,1,1,0
15400000,40.154030196754455,116.2593677323311,51.03935,0.14419252,-0.07374127,0.063483976,-0.0022988403,1,1,1,0
24472000,40.154030196754455,116.2593677323311,51.03935,0.14419252,-0.07374127,0.063483976,-0.002396109,1,1,1,0
24881000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.0046785474,1,1,1,0
27153000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.0069940966,1,1,1,0
29481000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.006879473,1,1,1,0
41026000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.006798419,1,1,1,0
54365000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.007087947,1,1,1,0
54401000,40.15403010334297,116.25936894380483,51.0705,0.13380563,0.029219216,0.038160715,-0.0069838595,1,1,1,0
60349000,40.15626672697846,116.25937024334968,65.15842,248.835,0.13966008,-14.049785,1.3560878,1,1,1,0
60457000,40.15627437359984,116.25936790974636,64.62921,249.68527,-0.0586612,-13.520584,2.5082576,1,1,1,0
60571000,40.156281931436226,116.25936561573435,63.97897,250.52567,-0.25361776,-12.870338,2.6638079,1,1,1,0
60691000,40.156289999614515,116.25936319534136,63.179626,251.4228,-0.45931476,-12.070993,2.554849,1,1,1,0
60799000,40.1562970955495,116.25936109843256,62.377907,252.21184,-0.63752043,-11.269277,0.40234724,1,1,1,0
60895000,40.15630348024424,116.25935924431998,61.561577,252.92178,-0.79509205,-10.452946,-0.1643356,1,1,1,0
