timestamp,saturation_status
1001000,1533
2003000,1533
3003000,1533
4001000,1533
5002000,1533
6003000,1533
7001000,1533
8000000,1533
9001000,1533
10003000,1533
11003000,1533
12001000,1533
13003000,1533
14000000,1533
15003000,1529
16001000,1533
17002000,1533
18000000,1533
19002000,1529
20001000,1529
21002000,1533
22000000,1533
23002000,1529
24003000,1
25002000,1
26005000,1
27000000,1
28002000,1
29002000,1
30002000,1
31001000,1
32003000,1
33002000,1
34003000,1
35003000,1
36003000,1
37001000,1
38001000,1
39002000,1
40000000,1
41000000,1
42003000,1
43000000,1
44002000,1
45003000,1
46003000,1
47001000,1
48000000,1
49002000,1
50002000,1
51000000,1
52000000,1
53002000,1
54001000,1
55001000,1
56000000,1
57002000,1
58001000,1
59002000,1
60002000,1533
